province_id,province_name,history_file,definition_status,current_owner,tribal_owner,dated_1444_owner,dated_owner_date,proposed_owner,country_name,category,status,confidence,authority_type,culture,religion,native_size,longitude,latitude,land_luma_ratio,source_url,source_note,reviewer,review_date
2398,Thaungdut,2398 - Thaungdut.txt,x,KAL,,,,KAL,Kale,existing_owner,existing,source_explicit,state_or_polity,chin,animism,,93.90250,23.43382,1.000000,,Existing top-level owner in the imported province history.,,
2399,Pagan,2399 - Pagan.txt,x,AVA,,,,AVA,Ava,existing_owner,existing,source_explicit,state_or_polity,burmese,buddhism,,93.92507,20.59233,1.000000,,Existing top-level owner in the imported province history.,,
2400,Hsipaw,2400 - Hsipaw.txt,x,HSI,,,,HSI,Hsipaw,existing_owner,existing,source_explicit,state_or_polity,shan,buddhism,,96.15926,21.82852,1.000000,,Existing top-level owner in the imported province history.,,
2401,Yawnghwe,2401 - Mong Pai.txt,x,MPA,,,,MPA,Mong Pai,existing_owner,existing,source_explicit,state_or_polity,karen,animism,,96.58345,18.53582,1.000000,,Existing top-level owner in the imported province history.,,
2402,Sandoway,2402 - Sandoway.txt,x,ARK,,,,ARK,Arakan,existing_owner,existing,source_explicit,state_or_polity,arakanese,buddhism,,93.55205,17.62625,0.997260,,Existing top-level owner in the imported province history.,,
2403,Martaban,2403 - Martaban.txt,x,PEG,,,,PEG,Pegu,existing_owner,existing,source_explicit,state_or_polity,mon,buddhism,,97.26876,14.36916,1.000000,,Existing top-level owner in the imported province history.,,
2404,Mergui,2404 - Mergui.txt,x,AYU,,,,AYU,Ayutthaya,existing_owner,existing,source_explicit,state_or_polity,mon,buddhism,,98.07814,9.56074,0.995935,,Existing top-level owner in the imported province history.,,
2405,Bendery,2405 - Bendery.txt,x,MOL,,,,MOL,Moldavia,existing_owner,existing,source_explicit,state_or_polity,romanian,orthodox,,28.10121,47.58450,0.962644,,Existing top-level owner in the imported province history.,,
2406,Ingil,2406 - Ingil.txt,x,LIT,,LIT,1444.1.1,LIT,Lithuania,applied_documented_assignment,applied,source_explicit,state_or_polity,crimean,sunni,,31.77047,48.01729,0.305525,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2407,Pereyaslav,2407 - Pereyaslav.txt,x,LIT,,,,LIT,Lithuania,existing_owner,existing,source_explicit,state_or_polity,ruthenian,orthodox,,30.79300,50.91443,0.000000,,Existing top-level owner in the imported province history.,,
2408,Lipetsk,2408 - Lipetsk.txt,x,RYA,,,,RYA,Ryazan,existing_owner,existing,source_explicit,state_or_polity,mishary,sunni,,37.28969,52.53424,0.000000,,Existing top-level owner in the imported province history.,,
2409,Bahmut,2409 - Bahmut.txt,x,GOL,,,,GOL,Great Horde,existing_owner,existing,source_explicit,state_or_polity,mishary,sunni,,39.06232,49.76681,0.322812,,Existing top-level owner in the imported province history.,,
2410,Theodoro,2410 - Theodoro.txt,x,FEO,,FEO,1390.1.1,FEO,Theodoro,applied_documented_assignment,applied,source_explicit,state_or_polity,goths,orthodox,,33.29653,45.49455,0.910995,,Promoted from the imported 1390.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2411,Mansur,2411 - Mansur.txt,x,CRI,,,,CRI,Crimea,existing_owner,existing,source_explicit,state_or_polity,crimean,sunni,,35.81536,49.13060,0.092321,,Existing top-level owner in the imported province history.,,
2412,Kyzyl-Yar,2412 - Kyzyl-Yar.txt,x,CRI,,,,CRI,Crimea,existing_owner,existing,source_explicit,state_or_polity,crimean,sunni,,36.10020,48.04140,0.560784,,Existing top-level owner in the imported province history.,,
2413,Tyn,2413 - Tyn.txt,x,CRI,,,,CRI,Crimea,existing_owner,existing,source_explicit,state_or_polity,crimean,sunni,,38.65993,48.60301,0.280340,,Existing top-level owner in the imported province history.,,
2414,Azaraba,2414 - Azaraba.txt,x,CRI,,,,CRI,Crimea,existing_owner,existing,source_explicit,state_or_polity,crimean,sunni,,39.93101,47.20987,0.985075,,Existing top-level owner in the imported province history.,,
2415,Etkara,2415 - Etkara.txt,x,GOL,,,,GOL,Great Horde,existing_owner,existing,source_explicit,state_or_polity,mishary,sunni,,42.41682,52.35469,0.513175,,Existing top-level owner in the imported province history.,,
2416,Majar,2416 - Majar.txt,x,GOL,,,,GOL,Great Horde,existing_owner,existing,source_explicit,state_or_polity,astrakhani,sunni,,41.76954,46.06313,1.000000,,Existing top-level owner in the imported province history.,,
2417,Kuma,2417 - Kuma.txt,x,GOL,,,,GOL,Great Horde,existing_owner,existing,source_explicit,state_or_polity,astrakhani,sunni,,44.30624,46.47999,1.000000,,Existing top-level owner in the imported province history.,,
2418,Ukek,2418 - Ukek.txt,x,GOL,,,,GOL,Great Horde,existing_owner,existing,source_explicit,state_or_polity,astrakhani,sunni,,46.27906,51.18673,0.501604,,Existing top-level owner in the imported province history.,,
2419,Kanadey,2419 - Kanadey.txt,x,KAZ,,,,KAZ,Kazan,existing_owner,existing,source_explicit,state_or_polity,kazani,sunni,,46.40204,53.09832,0.375133,,Existing top-level owner in the imported province history.,,
2420,Agyidel,2420 - Agyidel.txt,x,NOG,,,,NOG,Nogai,existing_owner,existing,source_explicit,state_or_polity,bashkir,sunni,,55.72368,52.55536,0.006120,,Existing top-level owner in the imported province history.,,
2421,Juketau,2421 - Juketau.txt,x,KAZ,,,,KAZ,Kazan,existing_owner,existing,source_explicit,state_or_polity,kazani,sunni,,50.45554,54.83683,0.000000,,Existing top-level owner in the imported province history.,,
2422,Veda-Suvar,2422 - Veda-Suvar.txt,x,KAZ,,,,KAZ,Kazan,existing_owner,existing,source_explicit,state_or_polity,kazani,sunni,,45.91437,55.89255,0.000000,,Existing top-level owner in the imported province history.,,
2423,Alatyr,2423 - Alatyr.txt,x,MOS,,,,MOS,Muscowy,existing_owner,existing,source_explicit,state_or_polity,russian,orthodox,,44.09944,54.72438,0.183417,,Existing top-level owner in the imported province history.,,
2424,Peremyshl,2424 - Peremyshl.txt,x,POL,,,,POL,Poland,existing_owner,existing,source_explicit,state_or_polity,ruthenian,orthodox,,22.49024,50.13854,0.980645,,Existing top-level owner in the imported province history.,,
2425,Naryan-Mar,2425 - Naryan-Mar.txt,x,,,,,,,reviewed_override,excluded,medium,impassable_or_non_playable_terrain,,,,53.10260,65.03823,0.000000,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2426,Yamal,2426 - Yamal.txt,x,,,,,,,reviewed_override,excluded,medium,impassable_or_non_playable_terrain,,,,68.18553,67.47293,0.000000,,"Retained as non-country terrain because the imported history has no owner, culture, religion, or population signal. This is a gameplay exclusion and does not claim the geographic area was literally uninhabited.",Codex terrain-exclusion pass,2026-07-10
2427,Ostyaki,2427 - Ostyaki.txt,x,SHY,,,,SHY,Shaybanid,existing_owner,existing,source_explicit,state_or_polity,ostyaki,tengri_pagan_reformed,,63.69355,59.43615,0.000000,,Existing top-level owner in the imported province history.,,
2428,Yugan,2428 - Yugan.txt,x,SHY,,,,SHY,Shaybanid,existing_owner,existing,source_explicit,state_or_polity,ostyaki,sunni,,73.70316,58.51691,0.000000,,Existing top-level owner in the imported province history.,,
2429,Agan,2429 - Agan.txt,x,SHY,,,,SHY,Shaybanid,existing_owner,existing,source_explicit,state_or_polity,ostyaki,sunni,,77.76076,60.18576,0.000000,,Existing top-level owner in the imported province history.,,
2430,Baykha,2430 - Baykha.txt,x,NNT,,,,NNT,Samoyedic Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,samoyed,tengri_pagan_reformed,5,86.13283,64.57154,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded samoyed authority capital (Samoyedic Communities, province 1072). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2431,Uchamin,2431 - Uchamin.txt,x,EVK,,,,EVK,Evenki Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,tungus,tengri_pagan_reformed,5,95.77924,62.96752,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2432,Chulym,2432 - Chulym.txt,x,EVK,,,,EVK,Evenki Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,tungus,tengri_pagan_reformed,8,92.99153,58.24412,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2433,Vah,2433 - Vah.txt,x,SHY,,,,SHY,Shaybanid,existing_owner,existing,source_explicit,state_or_polity,ostyaki,tengri_pagan_reformed,,79.46961,57.09864,0.000000,,Existing top-level owner in the imported province history.,,
2434,Barnaul,2434 - Barnaul.txt,x,OIR,,OIR,1444.1.1,OIR,OiratHorde,applied_documented_assignment,applied,source_explicit,state_or_polity,kirgiz,tengri_pagan_reformed,10,80.49948,52.74378,0.302222,,Promoted from the imported 1444.1.1 owner event for the 1444-11-11 scenario.,Codex data migration,2026-07-10
2435,Nukhtui,2435 - Nukhtui.txt,x,SKH,,,,SKH,Sakha Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,yakut,tengri_pagan_reformed,6,118.16287,58.87790,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2436,Chuna,2436 - Chuna.txt,x,EVK,,,,EVK,Evenki Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,tungus,tengri_pagan_reformed,4,104.25831,63.30450,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2437,Seganka,2437 - Seganka.txt,x,EVK,,,,EVK,Evenki Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,tungus,tengri_pagan_reformed,2,113.27019,63.10624,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded tungus authority capital (Evenki Communities, province 1054). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2438,Kharya,2438 - Kharya.txt,x,SKH,,,,SKH,Sakha Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,yakut,tengri_pagan_reformed,4,129.56098,62.46554,0.003416,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yakut authority capital (Sakha Communities, province 1045). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2439,Yarmanka,2439 - Yarmanka.txt,x,HOD,,,,HOD,Hodyntsy,applied_documented_assignment,applied,medium,cultural_territorial_authority,yukagyr,tengri_pagan_reformed,1,146.76494,66.14506,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded yukagyr authority capital (Hodyntsy, province 1038). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2440,Kagyrgyn,2440 - Kagyrgyn.txt,x,CHV,,,,CHV,Chavchuveny,existing_owner,existing,source_explicit,state_or_polity,kamchatkan,tengri_pagan_reformed,5,171.27972,64.66551,0.000000,,Existing top-level owner in the imported province history.,,
2441,Iglino,2441 - Iglino.txt,x,SHY,,,,SHY,Shaybanid,existing_owner,existing,source_explicit,state_or_polity,siberian,tengri_pagan_reformed,,60.98088,54.43705,0.000000,,Existing top-level owner in the imported province history.,,
2442,Ust-Kut,2442 - Ust-Kut.txt,x,BRT,,,,BRT,Buryats,applied_documented_assignment,applied,medium,cultural_territorial_authority,buryat,tengri_pagan_reformed,5,103.60360,56.92057,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2443,Kan,2443 - Kan.txt,x,BRT,,,,BRT,Buryats,applied_documented_assignment,applied,medium,cultural_territorial_authority,buryat,tengri_pagan_reformed,10,94.09699,56.29957,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2444,Bashgird,2444 - Bashgird.txt,x,KAZ,,,,KAZ,Kazan,existing_owner,existing,source_explicit,state_or_polity,bashkir,sunni,,57.39112,54.95865,0.000000,,Existing top-level owner in the imported province history.,,
2445,Mangazea,2445 - Mangazea.txt,x,NNT,,,,NNT,Samoyedic Communities,applied_documented_assignment,applied,medium,cultural_territorial_authority,samoyed,tengri_pagan_reformed,1,77.38500,65.29563,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded samoyed authority capital (Samoyedic Communities, province 1072). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2446,Chara,2446 - Chara.txt,x,BRT,,,,BRT,Buryats,applied_documented_assignment,applied,medium,cultural_territorial_authority,buryat,tengri_pagan_reformed,10,117.55772,55.02840,0.000000,https://seshat-db.com/core/cliopatria/,"1444 gameplay territorialization based on imported culture and nearest encoded buryat authority capital (Buryats, province 1056). Seshat Cliopatria used as a global polity cross-check; the assignment is primarily based on imported culture and capital evidence. This is not a claim of a sharply bounded centralized state.",Codex cultural-homeland pass,2026-07-10
2447,Mantrega,2447 - Mantrega.txt,x,GEN,,,,GEN,Genoa,existing_owner,existing,source_explicit,state_or_polity,pontic_greek,orthodox,,36.82039,45.76731,0.892241,,Existing top-level owner in the imported province history.,,
2448,Fezzan,2448 - Fezzan.txt,x,FZA,,,,FZA,Fezzan,existing_owner,existing,source_explicit,state_or_polity,tunisian,sunni,,12.71832,27.12342,1.000000,,Existing top-level owner in the imported province history.,,
2449,Jufra,2449 - Jufra.txt,x,FZA,,,,FZA,Fezzan,existing_owner,existing,source_explicit,state_or_polity,tunisian,sunni,,14.39504,29.87749,1.000000,,Existing top-level owner in the imported province history.,,
2450,Ghadames,2450 - Ghadames.txt,x,GHD,,,,GHD,Djerid,existing_owner,existing,source_explicit,state_or_polity,tunisian,sunni,,9.01309,31.48218,1.000000,,Existing top-level owner in the imported province history.,,
2451,Thubaqt,2451 - Thubaqt.txt,x,TUN,,,,TUN,Tunisia,existing_owner,existing,source_explicit,state_or_polity,tunisian,sunni,,14.12243,32.05249,0.979764,,Existing top-level owner in the imported province history.,,
2452,Zuwarah,2452 - Zuwarah.txt,x,TUN,,,,TUN,Tunisia,existing_owner,existing,source_explicit,state_or_polity,tunisian,ibadi,,11.03257,32.69268,0.984991,,Existing top-level owner in the imported province history.,,
2453,Sfax,2453 - Sfax.txt,x,TUN,,,,TUN,Tunisia,existing_owner,existing,source_explicit,state_or_polity,tunisian,sunni,,9.02717,34.48263,0.948956,,Existing top-level owner in the imported province history.,,
