province_id,province_name,pixel_count,centroid_x,centroid_y,longitude,latitude,mean_red,mean_green,mean_blue,luma_80_ratio,luma_100_ratio,luma_120_ratio
2386,Chaiyaphum,449,4400.341,1134.987,101.27178,14.86173,16.000,214.118,214.094,1.000000,1.000000,1.000000
2387,Phetchaburi,296,4360.872,1199.831,98.74890,10.30866,16.000,202.831,211.162,1.000000,0.996622,0.932432
2388,Phitsanulok,456,4375.079,1122.654,99.65703,15.71786,16.000,212.219,211.691,1.000000,1.000000,1.000000
2389,Phra Bang,463,4357.238,1140.242,98.51661,14.49588,15.724,211.998,211.460,1.000000,1.000000,1.000000
2390,Chaiya,427,4351.583,1247.780,98.15517,6.89738,16.000,201.874,207.735,1.000000,0.985948,0.976581
2391,Thalang,357,4352.395,1272.941,98.20706,5.09664,16.000,199.448,206.832,1.000000,0.997199,0.977591
2392,Selangor,261,4393.100,1351.230,100.80892,-0.53065,16.000,206.015,208.793,1.000000,1.000000,1.000000
2393,Terengganu,241,4414.170,1324.481,102.15576,1.39416,16.000,202.515,210.203,1.000000,1.000000,0.958506
2394,Kedah,149,4376.315,1302.866,99.73607,2.94856,16.000,206.678,208.611,1.000000,1.000000,1.000000
2395,Hkamti Long,536,4334.123,951.664,97.03912,27.14726,15.597,190.670,216.800,1.000000,1.000000,1.000000
2396,Mong Kawng,729,4325.564,976.808,96.49200,25.52569,15.195,193.062,215.431,1.000000,1.000000,1.000000
2397,Tamanthi,385,4296.499,989.675,94.63415,24.68719,15.405,194.166,214.938,1.000000,1.000000,1.000000
2398,Thaungdut,439,4285.052,1008.749,93.90250,23.43382,15.968,198.781,214.982,1.000000,1.000000,1.000000
2399,Pagan,328,4285.405,1051.345,93.92507,20.59233,16.000,209.305,213.311,1.000000,1.000000,1.000000
2400,Hsipaw,709,4320.358,1032.918,96.15926,21.82852,16.000,212.224,215.783,1.000000,1.000000,1.000000
2401,Yawnghwe,362,4326.994,1081.674,96.58345,18.53582,14.912,215.992,216.975,1.000000,1.000000,1.000000
2402,Sandoway,365,4279.570,1094.970,93.55205,17.62625,15.945,204.192,208.759,1.000000,0.997260,0.980822
2403,Martaban,415,4337.716,1142.060,97.26876,14.36916,15.841,208.386,210.280,1.000000,1.000000,1.000000
2404,Mergui,492,4350.378,1210.382,98.07814,9.56074,15.972,203.327,208.919,1.000000,0.995935,0.975610
2405,Bendery,696,3255.628,590.149,28.10121,47.58450,16.000,127.289,208.741,1.000000,0.962644,0.000000
2406,Ingil,923,3313.031,581.196,31.77047,48.01729,15.005,121.560,206.620,1.000000,0.305525,0.000000
2407,Pereyaslav,775,3297.739,519.227,30.79300,50.91443,14.374,116.152,207.903,1.000000,0.000000,0.000000
2408,Lipetsk,988,3399.377,482.886,37.28969,52.53424,16.000,114.766,212.555,1.000000,0.000000,0.000000
2409,Bahmut,1394,3427.108,544.215,39.06232,49.76681,16.000,120.778,207.831,1.000000,0.322812,0.000000
2410,Theodoro,191,3336.906,632.377,33.29653,45.49455,15.932,133.895,209.340,0.994764,0.910995,0.000000
2411,Mansur,1159,3376.311,557.814,35.81536,49.13060,15.582,120.028,207.887,1.000000,0.092321,0.000000
2412,Kyzyl-Yar,1020,3380.768,580.695,36.10020,48.04140,15.376,122.510,207.110,0.998039,0.560784,0.000000
2413,Tyn,824,3420.813,568.959,38.65993,48.60301,16.000,121.167,209.883,1.000000,0.280340,0.000000
2414,Azaraba,1005,3440.699,597.840,39.93101,47.20987,16.000,130.665,206.084,1.000000,0.985075,0.000000
2415,Etkara,1518,3479.588,486.979,42.41682,52.35469,16.000,122.339,208.630,1.000000,0.513175,0.000000
2416,Majar,1468,3469.461,621.048,41.76954,46.06313,16.102,146.410,210.707,1.000000,1.000000,0.006131
2417,Kuma,1816,3509.146,612.669,44.30624,46.47999,16.000,141.800,206.790,1.000000,1.000000,0.000000
2418,Ukek,1870,3540.010,513.208,46.27906,51.18673,16.000,122.575,206.000,1.000000,0.501604,0.000000
2419,Kanadey,941,3541.934,469.916,46.40204,53.09832,16.000,121.329,208.315,1.000000,0.375133,0.000000
2420,Agyidel,3595,3687.766,482.403,55.72368,52.55536,15.107,113.068,213.192,1.000000,0.006120,0.000000
2421,Juketau,986,3605.349,428.841,50.45554,54.83683,14.470,109.848,208.024,1.000000,0.000000,0.000000
2422,Veda-Suvar,1017,3534.305,403.028,45.91437,55.89255,16.000,115.965,209.129,1.000000,0.000000,0.000000
2423,Alatyr,1194,3505.911,431.550,44.09944,54.72438,16.000,119.795,211.701,1.000000,0.183417,0.000000
2424,Peremyshl,465,3167.847,536.187,22.49024,50.13854,16.000,127.222,214.398,1.000000,0.980645,0.000000
2425,Naryan-Mar,34781,3646.761,143.213,53.10260,65.03823,11.441,75.673,202.592,0.185475,0.000000,0.000000
2426,Yamal,8748,3882.725,59.120,68.18553,67.47293,9.285,64.447,196.467,0.000000,0.000000,0.000000
2427,Ostyaki,7893,3812.450,310.880,63.69355,59.43615,14.600,102.117,206.837,1.000000,0.000000,0.000000
2428,Yugan,6340,3969.045,335.666,73.70316,58.51691,15.105,103.079,206.767,1.000000,0.000000,0.000000
2429,Agan,7306,4032.524,290.164,77.76076,60.18576,14.082,94.564,206.746,0.830687,0.000000,0.000000
2430,Baykha,10215,4163.500,158.447,86.13283,64.57154,10.590,67.524,202.422,0.000000,0.000000,0.000000
2431,Uchamin,12860,4314.413,208.892,95.77924,62.96752,13.401,83.787,216.428,0.358009,0.000000,0.000000
2432,Chulym,6512,4270.801,342.896,92.99153,58.24412,13.219,79.844,213.770,0.076321,0.000000,0.000000
2433,Vah,6523,4059.258,372.663,79.46961,57.09864,14.858,106.198,207.314,1.000000,0.000000,0.000000
2434,Barnaul,5850,4075.370,478.087,80.49948,52.74378,15.948,120.706,211.152,1.000000,0.302222,0.000000
2435,Nukhtui,10819,4664.592,326.011,118.16287,58.87790,14.665,97.940,215.870,0.996673,0.000000,0.000000
2436,Chuna,10078,4447.063,198.529,104.25831,63.30450,14.777,96.597,215.866,0.989780,0.000000,0.000000
2437,Seganka,12870,4588.049,204.641,113.27019,63.10624,14.113,89.697,216.070,0.612665,0.000000,0.000000
2438,Kharya,12295,4842.910,224.109,129.56098,62.46554,14.296,94.701,212.854,0.624075,0.003416,0.000000
2439,Yarmanka,13985,5112.056,105.988,146.76494,66.14506,10.248,68.000,202.079,0.000000,0.000000,0.000000
2440,Kagyrgyn,17926,5495.576,155.401,171.27972,64.66551,10.044,64.743,199.611,0.000000,0.000000,0.000000
2441,Iglino,3515,3770.012,438.440,60.98088,54.43705,14.513,104.167,213.535,1.000000,0.000000,0.000000
2442,Ust-Kut,6344,4436.821,377.207,103.60360,56.92057,15.527,109.403,216.372,1.000000,0.000000,0.000000
2443,Kan,4320,4288.095,392.888,94.09699,56.29957,14.498,91.855,215.624,0.781250,0.000000,0.000000
2444,Bashgird,3593,3713.852,425.897,57.39112,54.95865,14.564,106.456,215.949,1.000000,0.000000,0.000000
2445,Mangazea,12212,4026.645,134.697,77.38500,65.29563,9.259,65.833,197.302,0.000000,0.000000,0.000000
2446,Chara,10708,4655.125,424.208,117.55772,55.02840,14.923,102.990,216.052,0.996638,0.000000,0.000000
2447,Mantrega,232,3392.034,626.957,36.82039,45.76731,15.724,125.638,205.552,0.991379,0.892241,0.000000
2448,Fezzan,2147,3014.971,952.036,12.71832,27.12342,15.739,204.113,215.111,1.000000,1.000000,1.000000
2449,Jufra,2119,3041.202,908.483,14.39504,29.87749,15.606,201.203,214.373,1.000000,1.000000,1.000000
2450,Ghadames,1675,2957.005,882.554,9.01309,31.48218,16.539,170.178,214.206,1.000000,1.000000,0.996418
2451,Thubaqt,593,3036.938,873.233,14.12243,32.05249,15.997,171.106,207.000,0.998314,0.979764,0.924115
2452,Zuwarah,533,2988.598,862.700,11.03257,32.69268,16.000,158.863,210.049,0.998124,0.984991,0.596623
2453,Sfax,431,2957.225,832.840,9.02717,34.48263,18.053,143.049,206.469,0.988399,0.948956,0.000000
2454,Kairouan,429,2943.935,808.907,8.17765,35.89020,19.042,145.874,216.117,1.000000,1.000000,0.000000
2455,Bizerte,295,2950.644,781.797,8.60651,37.45490,16.488,138.078,208.637,0.989831,0.918644,0.000000
2456,Touggourt,969,2903.348,847.170,5.58331,33.62823,17.319,148.588,209.198,1.000000,1.000000,0.168215
2457,Mzab,1011,2878.630,862.533,4.00334,32.70277,17.941,158.649,214.637,1.000000,1.000000,0.828882
2458,Hodna,516,2882.453,809.138,4.24774,35.87674,19.599,148.359,217.091,1.000000,1.000000,0.000000
2459,Titteri,921,2855.224,812.554,2.50719,35.67729,19.941,151.687,216.922,1.000000,1.000000,0.385451
2460,Saoura,1170,2750.370,890.970,-4.19509,30.96425,20.977,173.745,217.118,1.000000,1.000000,1.000000
2461,Dahra,390,2820.967,796.472,0.31747,36.61185,20.092,144.382,212.010,1.000000,0.979487,0.041026
2462,Ouarsenis,886,2821.465,813.143,0.34933,35.64281,21.065,152.327,216.256,1.000000,1.000000,0.539503
2463,Kasdir,1092,2809.587,836.632,-0.40992,34.25738,20.819,159.692,216.342,1.000000,1.000000,0.996337
2464,Ouarzazate,405,2703.602,894.627,-7.18450,30.73831,21.252,177.037,217.081,1.000000,1.000000,1.000000
2465,Oujda,245,2767.327,826.718,-3.11123,34.84497,21.424,155.571,216.665,1.000000,1.000000,0.922449
2466,Draa,882,2704.210,911.212,-7.14568,29.70704,20.898,181.071,216.997,1.000000,1.000000,1.000000
2467,Meknes,582,2723.981,843.380,-5.88189,33.85506,20.928,162.548,216.918,1.000000,1.000000,1.000000
2468,Tadla,428,2702.886,857.168,-7.23033,33.02706,21.790,167.596,216.400,1.000000,1.000000,1.000000
2469,Dukkala,283,2674.922,857.477,-9.01775,33.00843,20.717,166.590,211.982,1.000000,0.996466,0.855124
2470,Haha,350,2662.434,885.909,-9.81599,31.27608,20.080,176.357,211.660,1.000000,1.000000,1.000000
2471,Chott el-Jerid,177,2934.277,832.492,7.56031,34.50329,16.000,84.412,133.972,0.254237,0.045198,0.000000
2472,Ouargla,1283,2914.839,879.139,6.31786,31.69155,17.048,159.661,209.915,1.000000,1.000000,0.720966
2473,Souss,238,2970.786,808.874,9.89397,35.89211,18.118,136.366,203.534,0.970588,0.899160,0.000000
2474,Tajarhi,1957,3019.167,995.686,12.98650,24.29353,15.986,206.972,215.400,1.000000,1.000000,1.000000
2475,Djado,1946,3008.191,1053.828,12.28491,20.42495,16.000,205.734,215.859,1.000000,1.000000,1.000000
2476,Kumeyaay,559,985.395,633.181,-117.01308,45.45400,15.732,134.646,211.263,1.000000,0.996422,0.000000
2477,Yuki,891,877.146,480.689,-123.93244,52.63029,14.770,110.301,213.797,0.998878,0.000000,0.000000
2478,Tachi,462,948.372,586.433,-119.37961,47.76459,15.887,130.214,212.628,1.000000,0.961039,0.000000
2479,Maidu,594,916.997,521.071,-121.38516,50.83070,15.613,119.912,214.133,1.000000,0.146465,0.000000
2480,Shasta,915,901.595,480.915,-122.36967,52.62043,14.828,112.222,215.762,1.000000,0.000000,0.000000
2481,Klamath,771,882.341,449.412,-123.60035,53.97520,14.202,105.507,212.676,0.998703,0.000000,0.000000
2482,Kalapuya,1211,898.737,418.235,-122.55235,55.27402,14.818,100.016,212.889,1.000000,0.000000,0.000000
2483,Umatilla,1413,945.948,400.577,-119.53460,55.99129,14.297,94.296,212.792,0.873319,0.000000,0.000000
2484,Quileute,528,874.451,354.121,-124.10471,57.81640,15.072,103.699,207.769,0.920455,0.000000,0.000000
2485,Chehalis,451,892.523,369.282,-122.94951,57.23059,14.191,99.239,206.725,0.982262,0.000000,0.000000
2486,Yakima,1615,923.147,367.032,-120.99200,57.31813,14.832,99.805,215.535,1.000000,0.000000,0.000000
2487,Spokane,1564,962.152,344.260,-118.49884,58.19240,14.827,104.215,215.764,1.000000,0.000000,0.000000
2488,Palus,1290,963.619,375.019,-118.40501,57.00642,14.312,95.605,213.578,0.965116,0.000000,0.000000
2489,Bohogue,1604,1010.188,433.980,-115.42835,54.62327,14.734,100.431,216.042,1.000000,0.000000,0.000000
2490,Goshute,2120,1068.628,469.048,-111.69279,53.13583,16.280,119.242,213.307,0.996226,0.348113,0.000000
2491,Hualapai,1219,1037.617,589.469,-113.67506,47.61750,15.941,126.946,215.291,1.000000,0.791632,0.000000
2492,Chiricahua,925,1110.092,638.535,-109.04242,45.18304,16.000,153.037,215.650,1.000000,1.000000,0.210811
2493,Hopi,729,1078.674,592.280,-111.05070,47.48098,16.000,136.266,215.218,1.000000,1.000000,0.000000
2494,Zuni,677,1107.024,600.511,-109.23855,47.07912,16.000,144.417,216.074,1.000000,1.000000,0.000000
2495,Acoma,416,1125.668,609.454,-108.04677,46.63903,16.022,148.779,215.512,1.000000,1.000000,0.000000
2496,Jicarilla,979,1179.842,581.554,-104.58398,48.00008,16.000,139.166,216.251,1.000000,1.000000,0.000000
2497,Lipiyanes,1172,1200.689,640.991,-103.25139,45.05831,19.003,151.225,216.264,1.000000,1.000000,0.244027
2498,Jumao,994,1187.782,683.655,-104.07645,42.84840,16.628,161.794,215.016,1.000000,1.000000,1.000000
2499,Coahuilteco,1142,1269.130,732.008,-98.87666,40.24471,16.000,167.868,207.129,0.998249,0.984238,0.953590
2500,Querecho,1202,1233.913,641.033,-101.12769,45.05619,17.552,150.006,216.307,1.000000,1.000000,0.119800
2501,Piegan,2104,1075.289,345.481,-111.26704,58.14609,15.743,111.574,215.628,1.000000,0.000000,0.000000
2502,Haaninin,2894,1135.342,336.597,-107.42842,58.48187,15.301,106.013,215.884,1.000000,0.000000,0.000000
2503,Ashshipite,2086,1171.577,373.704,-105.11225,57.05792,15.446,110.437,215.760,1.000000,0.040748,0.000000
2504,Eelalapito,1773,1123.545,411.983,-108.18250,55.52947,16.000,122.839,214.954,1.000000,0.617033,0.000000
2505,Tsitsistas,1668,1178.135,420.077,-104.69304,55.19840,16.000,124.242,215.128,1.000000,0.693645,0.000000
2506,Kuccuntikka,2197,1117.494,447.124,-108.56926,54.07194,16.000,123.545,215.313,1.000000,0.656350,0.000000
2507,Baachinena,1476,1195.339,492.971,-103.59340,52.09053,16.000,124.851,215.114,1.000000,0.810976,0.000000
2508,Skiri,1095,1248.687,471.195,-100.18337,53.04300,15.916,119.708,216.818,1.000000,0.144292,0.000000
2509,Utsehta,1088,1341.077,543.461,-94.27774,49.80184,16.000,133.430,214.847,1.000000,1.000000,0.000000
2510,Mandan,1149,1219.776,350.357,-102.03134,57.96040,14.603,102.620,216.203,1.000000,0.000000,0.000000
2511,Itscheabine,1174,1245.771,340.796,-100.36976,58.32358,14.931,100.414,215.771,1.000000,0.000000,0.000000
2512,Wahpekute,950,1339.598,417.338,-94.37229,55.31076,15.288,102.680,215.844,1.000000,0.000000,0.000000
2513,Moingwena,780,1360.344,486.224,-93.04622,52.38784,16.000,125.245,214.427,1.000000,0.879487,0.000000
2514,Michigamea,844,1398.716,561.218,-90.59346,48.97003,16.000,133.948,209.344,1.000000,1.000000,0.000000
2515,Satuskhdin,1163,1348.594,579.254,-93.79725,48.11071,16.000,136.071,215.120,1.000000,1.000000,0.000000
2516,Adai,601,1358.319,681.547,-93.17560,42.95950,19.479,133.298,205.205,1.000000,0.961730,0.000000
2517,Mdewakanton,944,1348.871,389.263,-93.77957,56.44405,13.838,89.147,216.047,0.580508,0.000000,0.000000
2518,Noquet,1401,1378.676,394.803,-91.87441,56.22303,13.981,87.857,214.847,0.538901,0.000000,0.000000
2519,Kilatika,661,1432.032,503.643,-88.46388,51.61615,16.000,123.917,212.664,1.000000,0.765507,0.000000
2520,Mengkonkia,595,1425.884,540.252,-88.85684,49.95067,16.000,128.363,207.477,1.000000,0.914286,0.000000
2521,Okouara,1105,1496.769,429.493,-84.32583,54.80978,15.029,101.414,208.608,0.906787,0.000000,0.000000
2522,Mascouten,618,1473.066,453.294,-85.84093,53.81057,15.121,110.587,213.702,1.000000,0.000000,0.000000
2523,Piankeshaw,586,1446.826,526.416,-87.51823,50.58709,16.000,125.422,209.090,1.000000,0.875427,0.000000
2524,Wabash,653,1469.432,523.383,-86.07325,50.72549,16.000,127.441,213.729,1.000000,0.992343,0.000000
2525,Chillicothe,567,1507.968,521.637,-83.60998,50.80497,16.000,125.125,214.000,1.000000,0.883598,0.000000
2526,Shatteras,640,1491.066,535.077,-84.69041,50.18973,16.000,129.552,214.000,1.000000,1.000000,0.000000
2527,Chickamauga,420,1479.950,592.417,-85.40092,47.47433,17.136,133.476,214.779,1.000000,1.000000,0.000000
2528,Yazoo,635,1397.261,616.542,-90.68642,46.28771,18.906,134.691,206.762,1.000000,1.000000,0.000000
2529,Natchez,398,1390.123,644.786,-91.14270,44.86507,19.874,134.832,206.907,1.000000,1.000000,0.000000
2530,Biloxi,311,1416.994,669.322,-89.42513,43.60002,18.161,130.283,205.579,0.996785,0.964630,0.000000
2531,Napochi,548,1461.803,614.106,-86.56089,46.40871,20.276,131.672,211.838,1.000000,1.000000,0.000000
2532,Tohome,709,1439.941,632.874,-87.95833,45.46945,19.245,131.219,207.360,1.000000,1.000000,0.000000
2533,Chatot,322,1470.429,673.876,-86.00954,43.36221,18.022,128.084,205.283,1.000000,0.981366,0.000000
2534,Yustaga,404,1514.250,689.342,-83.20845,42.54764,17.285,132.547,205.824,1.000000,0.982673,0.000000
2535,Calusa,413,1528.017,734.259,-82.32846,40.12094,16.392,137.472,204.581,0.990315,0.970944,0.000000
2536,Mayaimi,525,1544.461,752.882,-81.27735,39.08841,16.000,144.861,204.775,0.980952,0.942857,0.000000
2537,Hitchiti,544,1505.743,651.178,-83.75225,44.53812,16.414,127.518,207.645,1.000000,1.000000,0.000000
2538,Yamasee,565,1507.076,631.281,-83.66701,45.54979,16.080,124.699,207.421,1.000000,0.769912,0.000000
2539,Mocama,320,1526.466,665.178,-82.42762,43.81557,16.891,128.119,204.106,0.990625,0.918750,0.000000
2540,Coweta,323,1493.635,610.214,-84.52619,46.60150,16.613,127.560,212.167,1.000000,0.910217,0.000000
2541,Saluda,413,1529.646,617.785,-82.22430,46.22587,16.000,121.939,207.988,1.000000,0.384988,0.000000
2542,Cusabo,288,1545.122,637.163,-81.23513,45.25259,16.000,119.767,203.608,0.965278,0.250000,0.000000
2543,Waccamaw,389,1567.427,612.041,-79.80937,46.51107,16.000,124.972,204.900,0.994859,0.886889,0.000000
2544,Yadkin,427,1556.817,586.974,-80.48753,47.73839,16.000,130.157,210.693,1.000000,1.000000,0.000000
2545,Waxhaw,327,1570.122,594.618,-79.63707,47.36715,16.413,129.801,206.147,1.000000,1.000000,0.000000
2546,Chicora,307,1585.831,605.231,-78.63299,46.84730,16.713,127.616,203.407,0.983713,0.921824,0.000000
2547,Roanoke,439,1609.966,578.155,-77.09025,48.16348,16.000,122.415,202.241,0.963554,0.801822,0.000000
2548,Tutelo,408,1532.963,560.336,-82.01229,49.01169,16.000,129.316,215.703,1.000000,1.000000,0.000000
2549,Moratok,357,1574.445,554.832,-79.36074,49.27081,15.641,124.936,209.443,1.000000,0.764706,0.000000
2550,Doeg,298,1598.409,536.715,-77.82894,50.11419,15.252,116.369,205.228,0.969799,0.016779,0.000000
2551,Monongahela,503,1547.386,517.087,-81.09040,51.01141,16.000,121.024,212.642,1.000000,0.292247,0.000000
2552,Manahoac,218,1575.656,524.647,-79.28335,50.66787,16.000,122.720,214.362,1.000000,0.513761,0.000000
2553,Potomac,342,1586.073,514.713,-78.61749,51.11877,15.304,120.398,212.509,1.000000,0.207602,0.000000
2554,Nanticoke,366,1620.205,524.590,-76.43577,50.67046,15.809,116.986,204.279,0.978142,0.112022,0.000000
2555,Honniasont,395,1559.904,499.777,-80.29024,51.78857,14.949,119.795,215.709,1.000000,0.134177,0.000000
2556,Juniata,464,1583.884,500.487,-78.75744,51.75696,15.233,119.366,214.558,1.000000,0.006466,0.000000
2557,Atrakwaye,407,1600.565,485.676,-77.69115,52.41193,15.415,115.123,211.990,1.000000,0.000000,0.000000
2558,Espachomy,216,1642.278,469.810,-75.02486,53.10290,14.287,113.759,216.069,1.000000,0.000000,0.000000
2559,Adirondack,246,1656.012,422.890,-74.14695,55.08270,14.695,91.370,209.301,0.882114,0.000000,0.000000
2560,Quinnipiac,186,1663.435,476.376,-73.67245,52.81826,15.312,108.817,205.237,0.956989,0.000000,0.000000
2561,Wampanoag,201,1700.393,467.582,-71.31010,53.19906,15.333,95.458,197.313,0.731343,0.000000,0.000000
2562,Pennacook,231,1683.701,439.074,-72.37705,54.41050,14.727,95.571,215.212,1.000000,0.000000,0.000000
2563,Missiquoi,249,1668.442,418.418,-73.35244,55.26651,13.771,89.494,210.382,0.594378,0.000000,0.000000
2564,Sokoki,239,1691.402,415.707,-71.88484,55.37750,13.812,85.272,216.975,0.225941,0.000000,0.000000
2565,Kennebec,470,1715.498,397.436,-70.34460,56.11753,12.694,74.647,214.255,0.000000,0.000000,0.000000
2566,Passamaquoddy,517,1745.778,408.228,-68.40910,55.68211,8.296,66.750,191.921,0.000000,0.000000,0.000000
2567,Aroostook,716,1732.587,374.934,-69.25228,57.00975,10.950,70.144,206.966,0.000000,0.000000,0.000000
2568,Kespukwitk,501,1788.136,423.864,-65.70155,55.04256,9.844,69.952,196.848,0.000000,0.000000,0.000000
2569,Eskikewakik,400,1829.953,406.868,-63.02860,55.73728,8.822,67.588,193.238,0.000000,0.000000,0.000000
2570,Wolystoq,566,1773.700,395.991,-66.62431,56.17546,8.716,64.645,193.724,0.000000,0.000000,0.000000
2571,Madawaska,532,1749.915,358.438,-68.14461,57.65056,11.164,67.075,201.906,0.000000,0.000000,0.000000
2572,Siknikt,495,1775.814,356.263,-66.48915,57.73423,9.685,64.887,191.863,0.000000,0.000000,0.000000
2573,Placentia,1060,1940.979,351.663,-55.93172,57.91050,9.172,66.891,195.122,0.000000,0.000000,0.000000
2574,Sikumiut,2600,1830.800,155.653,-62.97443,64.65775,9.243,66.007,195.250,0.000000,0.000000,0.000000
2575,Naskapi,2224,1868.005,222.309,-60.59625,62.52536,10.261,68.609,199.782,0.000000,0.000000,0.000000
2576,Mingan,1057,1830.447,294.597,-62.99702,60.02677,9.149,66.301,197.733,0.000000,0.000000,0.000000
2577,Manicouagan,1237,1757.296,304.334,-67.67285,59.67484,8.975,66.333,199.565,0.000000,0.000000,0.000000
2578,Anticosti,317,1822.852,317.962,-63.48249,59.17598,8.000,63.035,184.650,0.000000,0.000000,0.000000
2579,Piekougami,736,1697.909,336.158,-71.46889,58.49841,10.124,69.231,204.826,0.000000,0.000000,0.000000
2580,Atikamekw,622,1663.818,359.955,-73.64798,57.59209,9.977,69.732,200.556,0.000000,0.000000,0.000000
2581,Timiskaming,558,1577.642,357.970,-79.15643,57.66859,11.826,74.616,214.930,0.000000,0.000000,0.000000
2582,Maliseet,539,1735.237,347.874,-69.08283,58.05507,9.531,67.445,200.301,0.000000,0.000000,0.000000
